name,lat,lon
广州市荔湾区南源社区综合服务中心和平新村小区停车场,23.13916871,113.237814
广州市荔湾区南源社区综合服务中心环翠园社区停车场,23.13116489,113.2350862
广州市荔湾区南源社区综合服务中心南岸栅外街石路边停车场,23.13576498,113.2332918
广州市荔湾区平安汽车保管站,23.11868341,113.2245076
广州市荔湾区侨美汽车美容服务部,23.12503,113.2533833
广州市荔湾区人民医院停车场,23.0998933,113.2398491
广州市荔湾区翠洲停车场,23.1072867,113.2417418
广州市荔湾区翠洲停车场第一分场,23.106293,113.244041
广州市荔湾区食街停车场,23.0925837,113.2351151
广州市荔湾区顺景停车场,23.109971,113.23768
广州市荔湾区顺通停车场,23.11334513,113.2178611
广州市荔湾区顺营停车场,23.0925837,113.2351151
广州市荔湾区穗兴汽车维修中心,23.0716812,113.2098689
广州市荔湾区体育局,23.06970336,113.2153773
广州市荔湾区同维车辆保管站,23.09979618,113.2372266
广州市荔湾区万运汽车保管站,23.1344002,113.2421891
广州市荔湾区西村街社区综合服务中心,23.1407543,113.241185
广州市荔湾区西村社区综合服务中心大岗元北停车场,23.144375,113.2425785
广州市荔湾区西村社区综合服务中心大岗元停车场,23.144375,113.2425785
广州市荔湾区西村社区综合服务中心广雅停车场,23.14096426,113.2415235
广州市荔湾区西村社区综合服务中心华业里停车场,23.14485865,113.2402575
广州市荔湾区西郊村东风经济合作社停车场,23.13339219,113.219634
广州市荔湾区西郊村南岸第二经济合作社,23.12899428,113.2335949
广州市荔湾区西郊村南岸第一经济合作社顺景楼,23.12875749,113.2344532
广州市荔湾区西郊大厦商场,23.138523,113.246323
广州市荔湾区西郊荔塘大厦珠江桥中路停车场路停车场,23.13035585,113.2165736
广州市荔湾区西郊汽车保管站,23.12299533,113.2286382
广州市荔湾区西郊周门汽车保管站,23.13067,113.241399
西荔湖停车场,23.1253757,113.2327178
广州市荔湾区新茶香居酒家停车场,23.09524667,113.2342118
广州市荔湾区信正汽车保管站,23.13429494,113.2174346
广州市荔湾区业丰停车场,23.14150933,113.2449621
广州市荔湾区易陆通停车场,23.111377,113.23781
广州市荔湾区益祥停车场,23.10046972,113.2386106
广州市盈全物业管理有限公司,23.07834254,113.2312104
广州市荔湾区永通车辆保管服务部,23.12482809,113.2532924
广州市荔湾区站前社区综合服务中心环市西路克山三街1号,23.14415821,113.2480788
广州市荔湾区站前社区综合服务中心西站三街27号,23.14264387,113.2480198
广州市荔湾区站前社区综合服务中心浣花路村外街停车场,23.13857429,113.2504982
广州市荔湾区志高汽车修理厂,23.08221901,113.2323074
广州市荔湾区志明停车场,23.0837051,113.2243985
广州市荔湾区中壹停车场,23.07479662,113.241545
广州佳熙物业管理有限公司加怡大厦管理部,23.09378112,113.2414269
荔景华庭（南区）停车场,23.11295536,113.2459921
流花君庭停车场,23.138209,113.250801
广州市龙万物业管理有限公司龙湾广场停车场,23.1130522,113.2126578
广州市麓湖公园艇部停车场,23.14750253,113.2793427
广州市麓湖引种场停车场,23.14710792,113.2862091
广州市煤建公司市场开发管理分公司,23.128766,113.229888
美林湖畔花园地下停车场,23.10825333,113.4149981
广州市美怡物业管理有限公司,23.13145595,113.24552
广州市南诚物业管理有限公司南方茶叶市场停车场,23.10503139,113.2213855
广州市南方大厦集团有限公司南大内部停车场,23.10834893,113.2522704
广州市农业科学研究院,23.098765,113.342113
广州市皮肤病防治所室内停车场,23.1440805,113.2904047
广州市奇盛停车服务有限公司,23.1222446,113.2497772
广州市奇盛停车服务有限公司,23.130702,113.22968
广州市奇盛停车服务有限公司停车场,23.11687523,113.247191
广州市强俊停车服务有限公司,23.12500323,113.2486421
广州市桥盛物业有限公司芳信路135号停车场,23.11050322,113.2126603
广州市桥盛物业有限公司芳雅苑停车场,23.10827307,113.2188374
广州市桥盛物业有限公司府前阁停车场,23.10573943,113.2224315
广州市桥盛物业有限公司荔湾区怡福街停车场,23.10649188,113.217845
广州市桥盛物业有限公司万盛街停车场,23.10886515,113.2145029
广州市桥盛物业有限公司兴东路31号停车场,23.1073208,113.2122499
广州市侨创贸易有限公司,23.14479946,113.2477194
广州市全顺冷藏物流有限公司站前停车场分公司,23.138523,113.246323
广州市群力物业管理有限公司新塘分公司锦绣新天地一期停车场,23.1179187,113.6211205
广州市瑞兴发实业有限公司,23.14039945,113.2321358
广州市润安投资咨询有限公司,23.10990128,113.2371891
广州市润材物流有限公司润材停车场,23.1090477,113.2410595
广州市润材物流有限公司,23.12183164,113.2468919
三银大厦停车场,23.11555053,113.3195221
广州市三原物业管理有限公司,23.112233,113.248982
沙东有利投资,23.150932,113.30985
广州市尚满物业管理有限公司停车场,23.12345907,113.2408851
安保起义路分公司,23.122774,113.263932
荔湾区第三人民医院停车场,23.074626,113.243008
顺昌综合商业广场停车场,23.11581201,113.2062149
广州市市政工贸服务公司,23.1348311,113.2314449
双沙物业,23.0925608,113.4818604
广州市司法局机关服务中心,23.122009,113.237902
广州市四季花园房地产发展有限公司,23.07165778,113.2327688
广州市穗高物业管理有限公司长乐花苑停车场,23.1417535,113.2425025
天河广场停车场,23.12202836,113.403089
广州市天河区科技强永停车场,23.14900202,113.3159494
天福居停车场,23.1487258,113.3108211
石牌南苑停车场,23.1269149,113.340438
员村顺安,23.11909783,113.371439
伟盛地下停车场,23.124035,113.360466
天河区中医医院,23.12369588,113.3683652
河水社区,23.17068355,113.3316672
黄猄坳,23.17516147,113.3181381
牛利岗社区,23.1698073,113.3235867
广州市土产茶叶公司西湾东停车场,23.1411026,113.2433902
广州市团结停车场,23.085968,113.269788
广州市万邦清洁服务有限公司大坦沙万邦停车场,23.1261527,113.2209349
广州市万科兰乔圣菲停车场,23.5049728,113.2231027
柏悦湾停车场,23.11889062,113.2236707
广州市万科物业服务有限公司万科金色康苑物业服务中心,23.13053344,113.2472661
广州市万科物业服务有限公司万科金域华府物业服务中心,23.11920637,113.2482237
广州市维城物业管理有限公司花地人家分公司,23.09486733,113.2289875
广州市维城物业管理有限公司荔湾第一分公司,23.08870832,113.2372293
广州市维城物业管理有限公司荔湾分公司,23.0929878,113.2409484
市委党校,23.14582544,113.3039117
广州市伟达物业管理有限公司,23.08442491,113.2258862
广州市文采文化传播有限公司,23.1165547,113.2473183
（广州市地铁保安服务有限公司）地铁西塱停车场,23.06481474,113.2315511
广州市屋川物业管理有限公司停车场,23.08065461,113.2460296
广州市五恒物业管理发展有限公司,23.1341353,113.2427503
广州五湖四海文具交易中心北区地下停车场,23.11097441,113.2383773
荔湾区金花社区综合服务中心陈家祠停车场,23.1271203,113.2438247
广州市荔湾湖公园（北门）,23.12150911,113.2364944
广州市荔湾湖公园（菱洲岛）,23.12205303,113.2350862
青年公园停车场,23.12722817,113.2294321
广州市荔湾湖公园（唐荔园）,23.11859461,113.2310897
广州市醉观公园,23.10045245,113.2309341
广州市西关文化旅游发展有限公司泮溪停车场,23.12154241,113.2365909
广州市西郊荔景楼,23.12753897,113.2347107
广州市西郊荔天大厦分楼,23.13043478,113.2378086
广州市西郊荔天大厦,23.13213179,113.2402468
广州市晓港公园东门停车场,23.09586841,113.283028
广州市晓港公园正门停车场,23.09655923,113.2830441
荔湾广场地下车库,23.1164913,113.248786
广州市新隆停车场有限公司,23.10020573,113.2335198
广州市新年鸿实业有限公司新年鸿大厦停车场,23.085314,113.24694
广州市新棋物业管理有限公司,23.10700256,113.2159916
广州市新塘贸易中心物业管理有限公司城市家园二期二楼停车场,23.12825984,113.6174009
广州市新塘贸易中心物业管理有限公司城市家园一期地下停车场,23.12817043,113.6173506
新塘国际贸易中心停车场,23.12363667,113.614136
广州市新兴苑物业管理有限公司鹤松里停车场,23.08163174,113.2474136
广州市新兴苑物业管理有限公司荔怡中心停车场,23.13051,113.241816
广州市新兴苑物业管理有限公司,23.08561421,113.2468235
广州市新兴苑物业管理有限公司,23.091315,113.230106
广州市新悦物业管理有限公司金花停车场,23.12758337,113.2482505
广州市新悦物业管理有限公司周门停车场（丽安大厦）,23.129989,113.240418
广州市新物业管理有限公司观湖雅轩停车场,23.13408036,113.2445168
广州市星洲源果品有限责任公司车辆停车场,23.11983787,113.2294428
广州市兴华隆物业管理有限公司广州市兴华隆物业管理有限公司第一分公司,23.0919515,113.233431
广州市兴华隆物业管理有限公司红棉苑北区停车场,23.09205402,113.2325274
广州市胸科医院,23.147215,113.289527
广州市雄金储运有限公司易金仓库停车场,23.14580078,113.2447475
广州市雄金储运有限公司,23.13013632,113.2445303
广州市鸦湖物业管理有限公司穗和名庭分公司,23.336528,113.292989
广州市羊城房地产有限公司光复阁停车场,23.12357,113.2526574
新塘广场停车场,23.11659647,113.6132656
广州市艺和花鸟鱼石市场停车场,23.08342066,113.2336485
天河汇广场,23.13841644,113.3175319
广州市逸富物业管理有限公司逸富广场停车场,23.10920066,113.5513616
广州市逸朗物业管理有限公司停车场,23.1297836,113.2295823
广州市益豪科技贸易发展公司,23.109971,113.23768
广州市银联房地产开发有限公司江丽苑停车场,23.10120739,113.3118725
广州市盈发房产发展有限公司,23.1255119,113.2527088
西门口广场二期地下停车场,23.12568342,113.2527579
广州市盈全物业管理有限公司盛大蓝庭停车场,23.07866825,113.231484
石牌中山大学附属第三医院停车场,23.13497817,113.3413768
广州市友联物业管理有限公司宝华大厦停车场,23.11451937,113.2412714
广州市园发物业管理有限公司,23.09813824,113.2294455
广州市越和花地物业发展有限公司,23.0861077,113.2334876
广州市越秀宾馆停车场,23.13562933,113.2723367
广州市越秀公园,23.1399019,113.261308
广州市越秀区东风停车场,23.1309873,113.2495916
合意,23.12140674,113.3103168
广州市越秀区矿泉瑶华沙涌南桥底停车场,23.16573203,113.2458687
广州市越秀区胜达停车场,23.1302498,113.2509897
广州市越秀区伟业物业管理有限公司,23.132085,113.247615
文园停车场,23.121927,113.272475
广州市越秀区先烈中路81号大院露天停车场,23.1399111,113.2976568
广州市越秀区湘诚停车场,23.128708,113.26683
广州市越秀区叶记汽车保管站,23.15487157,113.296954
广州市越秀区越瑞大厦停车场,23.1171522,113.2544155
广州市越秀区志业停车场,23.12747977,113.3149195
广州市越秀区铧夏停车场,23.11064137,113.2589257
广州市越秀娱乐饮食发展有限公司荔湾停车场,23.11848113,113.2321438
广州市粤良物业有限公司芳村好又多停车场,23.09281395,113.2338685
广州市悦成停车场,23.20191,113.26443
广州市云湖物业管理有限公司停车场,23.20808039,113.237983
广州市运输有限公司通宝大厦停车场,23.11130498,113.238911
广州市载和贸易有限公司石围塘分公司停车场,23.10491297,113.2301094
广州市载和贸易有限公司维雅苑小区地下停车场,23.130105,113.243815
广州市增城长顺停车场,23.1665271,113.7143905
广州市增城东粤停车场,23.17484585,113.6665142
增城市豪润室内停车场,23.295609,113.83125
广州市增城永燊停车场,23.110477,113.615886
广州市增城智英停车场,23.298388,113.830906
广州市增城仲兴停车场,23.488845,113.785292
广州市置友物业管理有限公司,23.134472,113.2357437
广州市置晟物业有限公司嘉茗管理处,23.10265312,113.2258219
广州市中鹏物业管理有限公司恒润阁停车场,23.1059977,113.2202899
广州市中鹏物业管理有限公司万和苑室内停车场,23.107208,113.213211
广州市中鹏物业管理有限公司万盛苑地下停车场,23.10645734,113.2229948
广州市中鹏物业管理有限公司万兴苑室内停车场,23.11521996,113.2045895
广州市中鹏物业管理有限公司文宸阁停车场,23.0821129,113.2316181
广州市中天物业管理有限公司增城泰富广场地下停车场,23.28775844,113.8320749
广州市中医医院停车场,23.1091,113.24366
金泽豪庭地下停车场,23.11454897,113.5991478
广州市珠岛物业管理有限公司,23.130286,113.223718
广州市珠光社区综合服务有限公司,0.01193,0.015664
珠江新城广场,23.1266848,113.3344766
广州市住建物业管理有限公司,23.1552,113.2223
广州市住建物业管理有限公司康泰花苑停车场,23.0825662,113.2835895
广州市卓汇物业管理有限公司,23.1027243,113.2913104
广州市卓凌企业发展有限公司荔湾分公司,23.138159,113.243038
广州市总工会员村工人文化宫露天停车场,23.12228491,113.3630061
广州市怡骏物业管理服务有限公司百合园停车场,23.09416848,113.2372481
广州市怡骏物业管理服务有限公司广州市怡骏物业管理服务有限公司花地停车场,23.09773732,113.2241455
广州市怡骏物业管理服务有限公司接龙里停车场,23.09277447,113.2416308
广州市怡康物业管理有限公司芳村花园停车场,23.07755539,113.2243788
广州市怡康物业管理有限公司芳和花园停车场,23.07763435,113.2287723
广州市怡康物业管理有限公司（怡康苑停车场）有限公司（怡康苑停车场）,23.05210004,113.222504
广州市泓晏物业管理有限公司场,23.13280516,113.2458848
广州市瀛洲生态公园,23.05584399,113.3578777
广州市瑜园物业管理有限公司金雅阁停车场,23.107625,113.215059
广州市瑜园物业管理有限公司景晖苑停车场,23.07978111,113.2415986
广州市蛟龙体育有限公司,23.12270178,113.2277745
广州市粮食集团有限责任公司西区粮库,23.1190558,113.2296206
广州水泥股份有限公司,23.1477678,113.2427448
广州水泥股份有限公司,23.1454703,113.2429075
广州塑料软包装厂服务部,23.09871063,113.2387662
广州穗东物业管理服务有限公司穗东停车场,23.17141344,113.7053633
广州体育馆停车场,23.18166108,113.276521
广州体育学院,23.143224,113.315005
泓景花园,23.0982468,113.328073
天环广场,23.132256,113.324701
广州天力物业发展有限公司富力广场分公司,23.12247978,113.2377416
广州天力物业发展有限公司富力唐宁花园停车场,23.15387031,113.2423121
广州天力物业发展有限公司盛悦居停车场（A-C栋）,23.12091709,113.2386509
广州天龙大酒店,23.136144,113.315763
广州天伦物业管理有限公司荔湾分公司,23.1478626,113.2457131
广州东站铁城室内停车场,23.14896749,113.3256322
广州德亨物业管理有限公司建怡停车场,23.09958894,113.2869816
广州市正建物业管理发展有限公司,23.12250691,113.2293838
广州万宁物业管理有限公司,23.10857898,113.2379401
广州韦特物业管理服务有限公司宏新华庭停车场,23.12794843,113.2527137
天平花苑停车场,23.16893279,113.3240122
广州文化公园,23.108822,113.251961
广州五行数字创意园有限公司,23.0791113,113.2200584
香格里拉大酒店停车场,23.10203634,113.3695936
广州新百佳小商品城停车场,23.18099,113.33352
广州新城市房地产开发有限公司新城市逢源轩停车场,23.1181391,113.2395621
星之岛商业广场停车场,23.1252943,113.6063468
广州新电视塔停车场,23.10633892,113.3247685
合景国际金融广场,23.11662608,113.3220005
广州市华裕运输服务有限公司,23.06611033,113.3104563
广州新浪淘文化广场,23.10889475,113.2533574
广州新荔丰房地产发展有限公司停车场,23.09540704,113.2277021
广州新万基实业有限公司,23.11318108,113.2450935
广州新星实业公司,23.12004015,113.2838649
广州新意恒停车场,23.12451976,113.2273561
信息港停车场,23.12445562,113.3735847
广州羊城铁路物业管理有限公司黄沙停车场,23.11300963,113.2339945
广州一通软件技术有限公司一通停车场,23.1033875,113.3110342
广州壹捌伍零创意产业投资有限公司1850创意园停车场,23.09519732,113.2417837
广州医科大学停车场,23.132629,113.255621
广州医学院第二附属医院生活服务公司停车场,23.09045027,113.2782269
广州医学院第三附属医院,23.11691716,113.2342386
医学院教学学术交流中心地下停车场,23.132608,113.255814
广州医学院南校区综合楼地下停车场,23.08768683,113.281703
广州宜车城市场经营管理有限公司停车场,23.07400205,113.2326669
广州谊园实业有限公司,23.1109105,113.2384114
广州殷龙物业管理有限公司殷龙物业大型户外停车场,23.07001923,113.2035112
盈富（国际）五金皮料商贸城A区停车场,23.15488637,113.2518661
盈富（国际）五金皮料商贸城B区停车场,23.15395416,113.2543337
广州御丰公司停车场,23.1349535,113.308053
广州圆物业管理有限公司停车场,23.05027615,113.2589149
广州源浩物业管理有限公司,23.130446,113.243793
广州粤恒丰水产品综合批发市场有限公司,23.10822373,113.2385597
广州粤恒丰水产品综合批发市场有限公司,23.10870726,113.2375431
广州粤客汽车临时停车场,23.28834171,113.3040619
云浮酒店,23.1654788,113.253086
广州云埔南方物流停车场,23.13144115,113.5356545
广州造船厂西部宿舍管理区停车场,23.07606003,113.2404613
动感小西关（广州展泽物业管理有限公）,23.129022,113.243715
广州中核商贸有限公司停车场,23.1442734,113.3007947
中泰国际广场停车场,23.14984,113.32266
广州市万通大厦有限公司,23.147328,113.249359
广州中望物业管理有限公司南洲名苑停车场,23.065821,113.296759
天停车场,23.09699346,113.3085251
广州中医药大学第一附属医院停车场,23.15624,113.264094
广州中运客运站场管理有限公司,23.0822042,113.2351345
广州众润汽车贸易有限公司停车场,23.06807467,113.1983346
广州致业物业管理有限公司文昌停车场,23.114812,113.24488
广州怡信物业管理有限公司(芳园居18号停车场),23.07161829,113.2215571
广州怡信物业管理有限公司茶滘新村小区停车场,23.0920935,113.2292068
广州怡信物业管理有限公司城管综合楼停车场,23.0917024,113.243238
广州怡信物业管理有限公司（芳园居11号停车场）,23.07259549,113.2218361
广州怡信物业管理有限公司芬芳小区管理处,23.08478516,113.2237458
广州怡信物业管理有限公司郭村社区停车场,23.10761191,113.2087255
广州怡信物业管理有限公司郭村小区停车场,23.10914638,113.2109141
广州怡信物业管理有限公司宏天楼停车场,23.10192779,113.2226408
广州怡信物业管理有限公司金宇花园停车场,23.0602517,113.2525635
广州怡信物业管理有限公司金宇花园停车场,23.06030353,113.252086
广州怡信物业管理有限公司康乃馨苑停车场,23.08133071,113.2323933
广州怡信物业管理有限公司塞坝涌停车场,23.10768099,113.2198405
广州怡信物业管理有限公司,23.09593379,113.231197
广州怡信物业管理有限公司中市小区管理处,23.09530588,113.2380179
广州怡信物业管理有限公司怡芳苑管理处,23.09532562,113.2312453
广州晟汇物业管理有限公司荔江美筑小区地下停车场,23.11169722,113.2148516
广准汽车保管站,23.08945346,113.2738388
广州广怡中心大厦有限公司,23.13382877,113.2883012
广晟海韵兰庭停车场,22.80611216,113.5459971
桂花岗,23.149714,113.266198
桂花岗东停车场,23.1496531,113.2659155
桂花岗小区停车场,23.148896,113.26274
桂花岗小区,23.149488,113.264691
桂花路,23.398828,113.230745
桂花路,23.404032,113.230986
桂花路,23.401538,113.230822
桂花路,23.39832,113.230772
桂花路,23.400168,113.230788
广州侨乐物业服务有限公司增城分公司,23.10774513,113.5770518
国德酒店,23.13682804,113.3332819
广州市银岭物业管理有限公司（国际采购中心临时停车场）,23.09907577,113.3710527
国际大厦,23.13817966,113.2829368
国际电子大厦,23.13567866,113.2913348
国际经贸大厦,23.1325289,113.2536525
国际科贸中心地下停车场,23.14140574,113.3431792
国际贸易大厦,23.13244751,113.3158636
广州市金卫物业管理有限公司,23.13308881,113.2548755
国家海洋局南海分局机关服务中心,23.09251294,113.3005536
广东冠雄物业管理有限公司,23.14017254,113.2725298
侨鑫物业国贸停车场,23.14157839,113.3236849
广州市国英贸易有限公司,23.2195,113.2731
国营新塘公司,23.16214157,113.4145541
海安停车场,23.099289,113.4684541
海傍路,22.932105,113.365536
南岳物业管理有限公司,23.11285174,113.3424926
海城花园停车场,23.10574683,113.2853079
广州市悦华物业管理有限公司,23.10641787,113.2845783
海幢佳诚停车场,23.09315443,113.257767
海德花园,23.19220379,113.2613826
广州市粤良物业有限公司停车场,23.0800189,113.278471
广州市润富物业管理有限公司海富花园四期停车场,23.08466672,113.2784843
穗海物业海关大院停车场,23.12983293,113.3369458
开物,23.09942611,113.4619743
广东海景物业管理有限公司海景花园停车场,23.12238851,113.3667397
海景中心停车场,23.12419909,113.3542085
海军华海大厦,23.09409199,113.2750511
（广州交通投资集团中海康城停车场）东环中海康城段桥底停车场,23.13327627,113.4034753
太华,23.11664581,113.2686836
广州市载和贸易有限公司,23.1169665,113.2688177
海山街,23.107384,113.304943
海棠阁停车场,23.14459228,113.3287704
广州市穗海物业管理有限公司,23.103017,113.24765
广州市居友物业管理有限公司停车场,23.10138502,113.3139753
广州市海珠区南华西街道社区服务中心,23.10276661,113.2483363
广州市海珠区海逸停车场,23.10185871,113.2713282
寓意物业,23.10245082,113.2697618
广州谊居物业管理有限公司,23.1219229,113.2851321
海印二沙足球场停车场,23.10882568,113.3143616
海印南苑,23.0998035,113.2876702
海印桥桥底停车场,23.10570736,113.2858658
海印中心停车场,23.11901643,113.2862306
海印缤缤广场停车场,23.11507689,113.264333
海员宾馆停车场,23.0943782,113.2743001
广州名策物业管理有限公司海珠分公司,23.106864,113.260909
广州海运（集团）有限公司广州海运大厦管理中心,23.112269,113.271546
广州市港联长江物业管理有限公司,23.12921134,113.2585073
富安,23.1281277,113.2580043
海珠创意产业园停车场,23.060046,113.2916876
海珠湖停车场,23.07735305,113.3209759
（南洲路公交站停车场）海珠交通换乘枢纽停车场,23.06366228,113.2983112
海珠景业轻纺研发加工区停车场,23.06445198,113.3225155
海珠路（海珠北路、海珠中路、海珠南路）,23.127758,113.25791
濠畔商厦停车场,23.115993,113.256292
海珠区电子商务产业园龙腾18电子商务产业园停车场,23.07838942,113.3295107
客村苑停车场,23.08791876,113.3182615
海珠区老干部活动中心综合楼停车场,23.0831073,113.3403468
海珠湿地公园停车场,23.07760967,113.3364737
海珠体育中心露天停车场,23.10296398,113.2870138
海珠新都荟广场停车场,23.07244743,113.2927001
兴信商贸发展公司,23.123357,113.256849
广州市恒居物业管理有限公司,23.102021,113.275068
翰景路铁路边停车场,23.14428646,113.3562899
翰景轩地下停车场,23.1519039,113.3587357
翰明雅轩停车场,23.127006,113.27724
广州亨利物业管理有限公司,23.114018,113.310505
航都花园停车场,23.38971,113.2241299
航空港物流商住大厦停车场,23.43569646,113.3156919
广州航云物业管理有限公司,23.1698299,113.2729863
豪景花园露天停车场,23.15470387,113.3162606
广州市德华物业管理有限公司豪景花园停车场,23.15505406,113.3165503
豪骏名苑停车场,23.36112849,113.2029963
豪利花园停车场,23.36060812,113.2513706
豪贤路,23.13022,113.274046
好美嘉园停车场,23.33289731,113.1103849
广州莱钢停车库经营管理有限公司好世界公寓停车库,23.134463,113.28391
好世界广场停车场,23.13626568,113.2849699
好又多商场停车场,23.18965449,113.2602721
好又多停车场,23.1253239,113.3798718
广州市浩诚物业管理发展有限公司浩诚停车场,23.07625744,113.2714033
浩蕴商务大厦停车场,23.09579933,113.3242857
禾田大厦停车场,23.1237253,113.3740436
和安堡停车场,23.0952368,113.4450924
和丰大厦停车场,23.08504177,113.3141685
同诚物业和辉花园停车场,23.07101618,113.3061326
和平路,23.137278,113.289531
广州金和物业管理有限公司,23.08672948,113.3157349
和平新村社区,23.137975,113.237399
和升经济开发有限公司,23.18675995,113.5650301
广州市荣超物业管理有限公司,23.18783986,113.2566136
合和新城停车场,23.37336941,113.2597263
广州市合一物业管理有限公司同和分公司,23.19264,113.32764
河滨花园B区停车场,23.55171188,113.5975524
博信物业,23.17165016,113.3351809
广州市白云区三元里华园社区服务中心,23.16152,113.27574
广州市骏原房地产开发有限公司,23.10764151,113.4432364
广州市金禾物业管理有限公司,23.215177,113.268391
利亨隆,23.09610527,113.5393453
广州横沙物业管理有限公司,23.16045,113.2129
横枝岗路,23.1471,113.295198
广州市康健贸易公司,23.146281,113.293855
惠信物业恒安大厦停车场,23.1203233,113.3723232
广州市越秀区登峰街道社区服务中心,23.1416592,113.2793815
恒达苑停车场,23.145976,113.328614
金碧物业有限公司广州分公司,23.1483,113.2097
天利居（恒丰物业停车场）,23.16750257,113.3240336
广州市悦恒服务有限公司省第二中医院停车场,23.14297929,113.2848573
恒福阁,23.14351696,113.292861
广州市鑫垚餐饮有限公司,23.1441391,113.2914605
恒康阁停车场,23.14647655,113.3229446
广州市海俊物业管理有限公司恒龙苑停车场,23.102976,113.261653
农林恒生,23.14601288,113.2660711
惠信物业恒业大厦停车场,23.1208089,113.3703077
广州市恒一德置业有限公司,23.23245371,113.22896
广州恒鑫实业发展有限公司东和湾停车场,23.101987,113.3060682
广州恒鑫实业发展有限公司,23.090272,113.3332016
恒鑫御园,23.1295,113.262401
广州市鸿昇市场管理有限公司,23.155136,113.261801
鸿富,23.10296398,113.4423459
鸿盛停车场,23.18086221,113.2509649
科技隆华停车场,23.141826,113.340509
广州市鸿兴停车场有限公司,23.36635,113.35146
鸿燕居停车场,23.15926123,113.329854
鸿益华府停车场,23.06642621,113.2867134
鸿运大厦,23.14805744,113.247132
鸿运花园停车场,23.0959349,113.3235924
广州经济技术开发区广茂停车场,23.06528609,113.5331815
宏城大厦停车场,23.3951317,113.2170828
宏城花园,23.1106003,113.3004257
广州市白云区宏都停车场服务部,23.2933,113.2414
广州文成物业管理有限公司天河分公司,23.13185306,113.3321393
宏康房地产,23.10595407,113.5485184
宏康和园停车场,23.10921053,113.5473382
宏民物业发展,23.10626245,113.5452569
宏明路,23.113348,113.543538
联信,23.11281227,113.5429502
宏图阁停车场,23.10101989,113.287636
广州市宏新物业管理有限公司白云分公司,23.1759647,113.3204867
宏宇广场,23.10192286,113.2629544
宏远路,23.119944,113.548919
红帆酒店停车场,23.087176,113.254503
广州市同诚物业管理有限公司,23.084267,113.4977442
广州市黄埔区红山汽车拖运保管站,23.09011471,113.4728479
红十字会,23.1171548,113.4009062
红云大厦,23.118632,113.284226
创库物业,23.11075732,113.3707872
广州市海珠区南华西街道社区服务中心（广州市海珠区南华西街道劳动和社会保障服务中心,23.09904617,113.2518876
广州市寓意物业管理有限公司（厚德停车场）,23.0988784,113.2496023
广州市峻兴物业管理服务有限公司后滘南边街停车场,23.0663275,113.3224511
广州市三滘物业管理发展有限公司,23.06814376,113.317591
广东湖滨宾馆,23.112186,113.29057
湖畔花园停车场,23.3725918,113.2193705
广州市金属回收公司护林路停车场,23.11756841,113.4302866
花城路,23.383974,113.211741
花城路,23.38393,113.211578
广州市保玛房地产开发有限公司花城湾畔停车场,23.11115449,113.2772398
花城苑小区停车场,23.39102306,113.2184601
花东大顺停车场,23.42853983,113.3237386
花东东平停车场,23.436598,113.333685
花东停车场,23.43815837,113.3285022
花东耀记停车场,23.43505169,113.3272228
花都湖停车场,23.38155442,113.2283592
花都皇冠假日酒店停车场,23.37312073,113.2618868
口岸发展公司停车场,23.38756668,113.2028952
花都区人民医院停车场,23.37458076,113.2124115
繁盛停车场,23.3936199,113.2036762
花花世界停车场,23.129459,113.41601
花季华庭地下停车场,23.08476542,113.3355618
广州广电物业管理有限公司花季小区服务中心,23.153044,113.264164
长乐停车场,23.4361099,113.2753837
花山红伟停车场,23.44754292,113.2799837
花山风顺停车场,23.45275955,113.2746803
宏兴停车场,23.4346604,113.2700917
瑞龙停车场,23.45413688,113.2742096
花山万胜停车场,23.44758721,113.2763708
花山镇六和塘停车场,23.449658,113.269762
花生雅苑停车场,23.16579121,113.3185244
广东粤兴物业经营管理有限公司花苑停车场,23.1844579,113.2795744
广东华苑物业管理有限公司华标广场停车场,23.14214566,113.3400893
华标涛景湾临时停车场,23.10963485,113.281188
华标品峰地下停车场（广东华苑物业管理有限公司）,23.10943749,113.2818747
华标涛景湾停车场,23.109475,113.282244
港联物业,23.12076538,113.3167434
天河科技圆,23.12503036,113.3677912
华翠苑,23.149583,113.309612
华都新村停车场,23.38164305,113.2058045
华港花园停车场,23.13385837,113.3579099
华港花园分公司,23.13199366,113.3579206
华港商务大厦,23.13400636,113.3581674
华建大厦分公司,23.131642,113.362012
华景北路,23.14129,113.362371
珠江物业管理有限公司,23.13842631,113.3622551
华就路,23.116027,113.316787
华康停车场,23.38071243,113.2215947
华康小区停车场,23.13850523,113.3304119
广州珠江物业管理有限公司华乐大厦停车场,23.134379,113.287613
华乐路,23.134048,113.287929
广东省商业企业集团广州华大房地产开发有限公司,23.09606579,113.3138573
华利路,23.117694,113.315889
广弘房产,23.1177107,113.3169553
华明路,23.12247,113.318163
华明路小区,23.12234411,113.3178484
华南理工大学停车场,23.15010196,113.3479697
陆港物业管理,23.15797887,113.3517838
广州市汉明经济发展有限公司华南汽车服务中心停车场,23.12287692,113.3515263
华南印刷厂,23.15855101,113.3072376
华南影都,23.14717204,113.2483417
华南御景园停车场,23.17017066,113.3789277
华南植物园,23.18711499,113.3647442
华普物业,23.133706,113.317231
华普广场地下停车场,23.12313346,113.3163571
广州珠江物业管理有限公司华侨乐园停车场,23.1432401,113.2905072
